item,category
79903,6736
72105,6511
37869,4280
26423,3787
52600,731
39056,122
70903,6261
38532,910
72919,3787
71497,3787
6773,4521
66017,4521
54423,4521
68975,4521
83202,6426
41531,4521
50734,4521
39464,4521
31927,6426
56241,4521
22385,6426
45861,4521
60527,4521
75597,4521
1951,4521
65245,4521
2006,4521
334,4521
83429,4521
36216,4521
27645,6427
25284,4521
19340,6423
7164,4521
83180,4521
26619,4521
20206,6423
24049,6423
41611,4521
47078,4521
45143,4521
50959,4521
30915,4521
67055,6423
20012,4521
7192,4521
35643,4521
40594,4521
54409,4521
6023,4521
6493,4521
82748,4521
45414,6185
25646,6427
46492,4284
31106,4283
9496,8113
34792,6423
56462,4279
48403,6426
78090,6426
47019,4284
74584,4520
35869,6423
42502,4526
51897,6183
55262,6426
76654,4526
69656,4292
68881,4526
60275,4526
48752,4526
62776,4526
53477,4526
83841,4526
71481,4526
12117,4537
9638,4537
9301,4537
57212,7631
31410,4537
74436,6523
62811,4520
39149,4537
19610,531
25871,531
16992,946
84352,6432
63382,6261
70387,6519
58374,6519
79871,6261
6860,4281
61142,6246
47129,6261
68347,6519
69478,6519
74262,6261
22634,6181
57391,6185
46921,5510
67548,484
62874,6548
50127,6181
58584,5410
39231,484
62945,484
41393,6511
81714,4281
6272,4756
10438,6508
78016,6432
66448,4281
71462,4282
52699,1665
64826,4282
23263,6508
58427,6426
9987,4282
44513,4283
65140,6427
40840,6508
70891,1665
37068,6300
63115,6059
22282,5957
69923,6261
25113,6261
42384,6059
1677,6448
23077,6261
14689,5329
14239,6059
44640,6261
33873,5329
48263,6261
44894,6261
61605,4282
59135,4282
56111,4282
67408,6261
68659,6432
58690,4282
38072,6423
78316,6432
56143,4520
58277,4282
57444,4282
49677,5539
49039,4282
65307,6423
65486,4283
6551,978
36405,978
533,7877
1545,7874
7287,978
15279,11135
7285,7874
34184,6561
12931,978
54206,11392
13709,6423
4828,6423
54114,6423
76940,6183
74452,6183
49206,6423
62571,6183
3096,6423
50417,6261
43405,6183
47025,6423
76225,6183
73994,6183
12372,9494
83895,4307
18088,11733
5254,9491
11499,9494
11627,7814
25046,9494
2005,9494
4513,11439
84134,9713
6200,9446
13926,9455
25288,9494
55742,978
10848,4541
64200,9494
24263,4282
13713,9713
15218,4541
10740,7814
78770,4541
14931,9494
83435,9494
56102,9494
10470,9494
36256,10402
35681,9494
18417,9713
5927,4533
3023,4541
28403,8124
13530,3018
62799,1665
68102,4280
2937,438
10364,6183
44013,4290
6612,1154
378,206
31013,438
14372,7208
10277,7208
41862,1665
15359,7208
62562,4521
18779,8113
61920,7208
75981,4520
9501,7214
39719,1665
85231,6300
79075,4521
27340,3018
38374,4283
34513,4282
44799,3786
25767,5779
59573,4617
63268,4617
68178,4617
83384,5539
59381,4617
32769,4617
25375,4617
4417,4856
70681,4856
26190,4617
9017,4856
1246,10912
75089,4617
43968,4617
1336,12439
51166,4281
45330,6261
18864,4280
33836,4284
25686,4284
53994,4284
34416,4520
26437,4281
59924,4284
70827,4284
38269,4284
53688,6261
73884,6261
37077,6261
28924,4284
66370,562
43176,4280
39455,4281
53605,6801
8481,6801
10410,8915
7600,6799
25672,6427
16322,5956
72199,8915
29081,1665
47288,8915
30940,6447
77348,8915
5379,8915
43693,6952
73579,4520
85290,1665
58939,6952
21284,1243
52364,6261
54135,6952
49021,6952
37326,6952
62452,4520
67762,6261
53777,6261
45643,1665
71715,6519
47469,6261
51249,6261
67017,6261
46954,6261
49152,6261
71287,6261
71088,6261
57981,6261
7461,10984
891,10980
58405,4520
51634,4569
14231,10984
57192,4569
63968,2628
82669,6261
60352,4526
30134,10984
72618,6261
71521,6261
44477,4281
68154,6261
59299,6261
61461,4526
84321,6261
38997,6261
54176,6261
22689,4281
80932,6261
64644,4282
74293,4292
69709,4292
85420,1665
6912,4283
51805,4292
77489,4282
58077,4292
84642,4282
77310,4292
76733,4282
53006,6261
75334,4284
55576,770
50170,6261
56906,770
74386,4281
82928,6261
58360,4283
50509,4282
38644,4284
48761,4281
69692,4282
57090,6261
31756,4284
51552,4284
77662,4282
44798,1665
45859,4284
70646,6261
72254,4284
14484,6423
58434,6426
17419,5516
1073,5516
55157,5516
19515,7548
6647,5516
9715,5779
61576,6426
60001,6426
51525,6426
56980,6426
27686,6426
12902,5516
65242,5467
10065,5467
36078,5467
28791,1093
36934,1093
34389,5467
41170,5467
77299,5467
76749,5467
47857,7082
13064,1157
13650,1157
57077,4520
8214,6423
4409,1157
66345,5539
19751,2468
78310,4520
78921,4281
39759,6426
65272,4520
25012,1157
49980,5920
66066,2468
75010,4281
16627,2468
47110,5539
24261,2468
41787,5539
51787,1665
35424,4280
27569,4284
35937,4520
51698,1665
45632,4521
26855,1665
69286,1665
79081,1665
75006,1665
54179,1665
69380,4520
23343,4284
47050,1665
66605,4281
55281,4520
26946,4521
66970,4526
68823,4284
74911,1665
70992,4521
53519,4284
48950,4283
62997,4284
78696,4282
10908,4517
10974,4517
69035,4281
38164,4517
38815,4284
33176,4284
45340,4281
65782,4281
21270,4509
13013,4509
73929,4281
7352,4517
84117,4281
82062,4281
48125,4282
37398,6261
54177,562
35587,6261
66960,4291
79614,1665
15118,6244
82994,6261
68522,6261
4887,4291
48813,6261
63314,6261
46652,4291
65044,6261
68335,6261
56230,6261
49858,4291
57094,562
48624,5467
59611,6261
29696,6261
35264,6261
77489,4282
36449,6261
61741,6261
84119,4282
47587,7598
36060,6261
44612,6261
62089,6261
61244,6261
52636,4281
57454,6261
79390,6261
73371,6261
58254,6261
84261,278
5255,2468
23384,7645
80049,856
71446,6261
48411,6512
20715,2468
53912,278
70488,856
71843,856
20473,5239
34546,856
61366,6261
25181,7146
67245,6177
8210,4284
51903,6261
77811,278
55812,856
49795,856
77676,6261
84898,278
67121,6261
19222,2468
32388,6300
44703,6423
77175,4521
13010,9447
35733,5957
9879,6170
10659,9447
12250,2340
25931,9683
35626,6423
20527,4521
64234,9447
20213,11090
33468,999
33493,9447
54153,731
29179,6261
38087,6261
78071,6261
81755,6261
53506,6261
59678,6261
58166,6261
83319,6261
50151,6261
66368,1665
24334,6261
73569,6261
61128,1665
54485,6261
51340,6261
60695,6261
53288,4281
45339,4281
59941,6261
190,8273
80467,4281
24525,4284
43445,6261
55669,4283
40315,6423
68835,6261
37752,6426
27973,5957
40740,5954
22312,6300
78951,6183
24675,6300
71102,6426
45852,6426
56995,6426
65114,4284
50165,6423
55051,6426
72577,6426
82374,6426
78233,1665
68202,4283
68716,6426
31706,7001
55939,4281
70465,4281
76883,4281
48594,4281
62095,4281
25325,6554
77979,4281
42927,6554
33381,4280
59461,4280
2437,5281
71777,4520
9013,6736
81236,4282
66522,1665
47713,4288
38570,6736
55857,4520
64251,4520
73817,6261
40657,4520
79615,4287
79910,6261
45558,4520
48325,4284
67620,4520
27284,4520
60161,4520
43393,6423
79935,4520
61349,562
62694,6261
62955,6261
29487,4521
42920,4521
77954,4282
79470,4284
80057,6423
71960,4284
28992,6261
23381,5957
54857,6261
54536,4283
36885,4292
48055,1665
59027,4292
65891,4282
43554,4292
55314,4280
54776,4284
65625,4281
59998,4281
63332,4281
52777,4292
55962,4292
64116,4292
32052,6423
41114,4282
56425,6261
36374,6261
78618,5953
36713,4286
28974,1665
23491,6261
33349,6261
15293,4286
29716,6261
64915,5953
67905,6261
36663,562
37698,6426
31008,4508
76662,4292
9074,4609
54330,1535
70039,6139
4485,4609
22793,6139
21228,10758
57355,562
49804,122
84346,4281
19022,4508
75598,6261
28293,6152
82740,4292
69290,4292
60928,4292
29377,4292
12377,6252
29413,7341
58606,4292
35248,4292
42830,4292
11220,7339
55714,6261
41955,4292
41374,4292
66923,4292
54215,4292
80431,6519
28401,4292
26497,4292
46788,6261
55550,6261
81639,4292
78325,4292
28041,4292
68476,4292
53439,4292
67857,4292
54310,6261
5594,4281
46341,4284
7666,4520
74483,4281
35327,4520
81408,6261
83036,4282
53688,6261
55536,4284
58262,6261
27730,4284
74048,4520
49817,4281
44592,4520
23449,4284
33978,6261
37585,6261
27225,6261
82230,6261
52657,6261
72818,6261
59777,6261
71795,4292
64412,6261
71758,6519
63314,6261
50576,6261
63575,6261
56513,6261
66732,6261
78071,6261
61281,6957
46173,4521
24358,6139
77929,4521
38220,4521
77687,4282
75073,4521
83633,4521
44726,4521
64576,4282
44441,6427
49594,6261
7373,6261
58230,6261
41656,6427
8977,6261
64499,4292
77071,6261
74141,6261
60695,6261
30044,6261
58723,6760
17688,6760
43301,6760
76387,5490
20201,6760
50127,6181
73027,4281
21450,5298
43588,7548
39585,5490
68384,6181
66826,4385
61353,4526
7231,1486
21911,5154
11118,5154
17204,5154
20953,4283
13478,9384
5339,910
67510,6736
15624,5154
4918,6554
13960,5154
18441,5154
15112,5154
26416,4292
50274,5154
870,9758
22693,6198
47562,6281
12248,6140
12695,6283
43359,6283
65773,6283
22000,9384
55131,6286
24682,9384
28857,6281
75926,6142
12358,6140
22060,4526
19384,4526
52582,2628
3160,1587
11396,527
31802,6508
24656,5933
30964,1587
21968,4521
54557,6261
33575,5861
52036,5920
29844,4526
60544,4521
53475,6736
71950,6261
3977,9455
44321,4526
79008,6432
9007,2628
62346,6523
81599,5780
16952,7565
58222,2628
6711,7565
71762,6523
18415,6174
43953,4526
15572,4312
49555,2628
62539,4288
77553,6523
71125,9455
60995,4526
56304,6523
56885,4526
26867,4526
29971,5920
9995,7565
26687,5780
44196,4526
5806,6426
29720,6426
64134,6519
62799,1665
84901,6519
75727,6426
66044,1665
6118,5480
13717,5480
24595,6342
57789,6426
7516,333
64254,6426
42555,6342
80278,6426
62475,6426
39197,6426
37508,6342
64140,6426
54404,6426
82825,6519
41032,1665
42581,6957
76056,6426
40168,6261
64575,6261
48527,1665
61932,859
58826,6261
52740,4520
69650,6261
72664,5928
32181,11151
46768,5928
26928,5328
17253,11152
14457,5328
59727,5328
74329,5928
12110,5930
24096,11152
37897,5328
58649,4280
18708,4570
53149,562
6474,562
61834,562
54649,4281
19548,562
22617,4292
5303,562
54841,6508
55572,4280
79508,4281
535,5920
69493,6130
45689,4290
2547,6130
23959,4824
73481,856
33935,1244
63089,6261
41754,4280
80626,1665
27430,1244
12396,507
16820,6423
54032,1244
43719,5953
82059,6261
51806,6261
62682,4282
36103,6261
68167,6261
79978,6261
68335,6261
71529,6261
49117,6261
58953,6261
28271,4526
24955,4284
52642,5166
67940,4280
58056,1665
79476,4526
69047,1665
45727,4520
40206,4280
6691,4526
9704,6252
64401,6426
61836,4284
70279,4284
5068,5467
75898,4280
53114,6407
46717,278
55394,6423
65411,4281
76190,278
73312,1665
80029,278
69993,1665
67258,6407
59304,4284
36907,6426
52858,4284
57866,4281
79772,1665
66459,1665
71309,6426
43028,6251
65359,4284
76795,4282
51327,4280
33585,6261
77185,1665
77455,6261
44211,6261
67705,6306
37050,6306
43930,4521
54694,1665
11952,6261
67728,6261
82239,4288
70746,6261
84678,6261
43380,5166
24979,6261
65571,1665
12801,6306
32716,4280
29463,6261
7340,6306
25797,4280
65856,6261
25399,5166
85146,6261
42749,6261
15224,6306
84714,6261
32426,5166
29516,6306
82839,6261
80582,6261
64515,1665
28561,5166
73032,3786
83302,4282
62932,11123
21111,6438
27659,6438
68430,4282
82628,4280
83332,4282
81942,6416
44306,11123
45814,4280
83225,4282
46024,196
18451,196
4472,6448
11058,10650
332,8780
53728,6261
8521,196
23848,4847
58525,2136
81009,2136
11778,196
68278,6448
13836,1075
14596,2136
24347,6448
14426,1046
18847,196
4245,2136
32147,6448
27595,6448
5818,6448
47522,7219
3754,196
46441,196
70422,6261
25410,7219
11948,4643
19659,196
77980,4281
59998,4281
44069,4281
73494,4281
71542,4520
38533,4281
74105,4281
62553,4281
66192,4281
53397,4281
68418,4282
47521,4520
67324,6423
76310,4520
65840,4282
78196,4520
59360,1665
36061,4282
53544,6427
24607,2552
36876,6736
80085,4520
82174,4520
69290,4292
32281,6261
80347,4520
83826,4292
68926,4292
34218,4292
71553,6736
51839,6405
49347,4292
71105,4289
46261,4384
24060,4289
64148,4289
24843,4289
30898,4384
52601,6261
73941,6261
14494,4301
13638,4289
46001,4384
49919,6261
73460,4283
75188,562
78963,1665
84982,4284
76031,6261
81021,1665
51806,6261
72166,1665
83653,4284
56713,4520
83572,6261
84164,6261
46210,4287
42585,4284
11894,231
49814,4521
66279,4521
29231,4284
44947,1665
77774,1101
21229,1665
17721,839
40371,1665
23309,4284
59113,1665
44804,1665
4908,9687
75733,6261
10879,9687
68031,6261
84943,1665
57122,4520
17460,6338
43295,7646
61633,6261
17491,7636
73641,7636
44000,6261
75974,6261
78411,6261
22572,6261
43651,6261
81110,6261
51657,6261
26147,6261
83093,6261
52390,4280
57028,6261
55383,6261
66707,6261
8978,6261
67422,5871
3073,4753
60784,4282
74462,4280
2532,7205
44318,4282
53091,1665
55333,6261
2286,7205
76228,6261
69385,4280
4827,4753
68118,2871
54419,4282
4421,4541
42683,6422
56401,7548
24908,5474
70959,5950
56387,5474
15886,8112
38322,5950
69993,1665
56043,6427
77585,4281
62259,6426
44029,6427
43892,6261
72153,6426
57534,4282
69156,4282
58271,6426
71877,6426
65684,6426
75485,4282
39388,6261
75397,6261
83317,6261
41589,6426
73934,4282
79706,6261
73561,1665
30155,6261
24981,6261
66448,4281
24899,6261
18143,6261
56326,6261
72346,4281
72238,6261
51202,6261
65745,6261
50876,6261
57473,6261
67877,6261
74545,6261
54748,6261
24413,6261
69245,6261
50447,6261
61234,6261
80863,6261
45422,6261
72118,6261
75530,6261
73704,6261
77395,6261
78375,6261
84941,6261
47858,6261
64881,6421
67017,6261
24593,562
43130,4283
62823,4281
58753,4521
18856,4288
79353,4267
63139,4281
52696,1665
19851,1665
1770,4284
37235,4283
46382,6261
36673,4385
43850,4288
8181,562
40925,6423
36439,4283
24210,4505
55714,6261
46930,4292
48760,6261
12594,6261
45600,6261
67969,6261
73634,6261
74492,6261
43616,6261
70631,6261
64136,4280
2721,6261
32530,6427
71542,4520
59346,1665
76330,4280
69096,1665
62128,6427
73786,6427
53012,863
67877,6261
34922,4520
67258,6407
72624,4520
13681,4284
71378,1665
78552,6427
66191,4280
52696,1665
78729,4284
73632,1665
11131,4282
38533,4281
53625,4281
57731,4521
41082,4280
33734,4284
46838,1665
57194,6427
40973,4526
55525,4526
37876,4526
80823,4526
75044,4526
55430,4520
69173,4526
82486,4526
85356,4526
70772,4526
73986,6183
33407,4526
42515,5238
44436,4526
78345,6183
50629,4526
64672,6261
52430,4526
56065,4526
64470,4526
58165,4288
60378,6261
49708,6952
46505,4526
77423,7146
42872,4290
61979,4281
36826,5957
49950,4281
54445,4280
63715,4280
67379,4280
66020,4290
55603,4280
75122,4280
68980,4281
10173,6261
10445,6519
66759,6519
56591,6523
51177,6519
54934,6519
64304,6519
59452,6519
82930,6519
58597,6519
28521,4267
33917,4284
53100,5779
59088,562
66892,1665
52606,1665
80185,1665
68356,1665
83581,4283
77686,1665
42392,6261
63906,6261
37557,4521
30206,4520
61161,6261
63234,6261
72118,6261
54986,6261
45265,6261
43032,6300
63039,4521
66986,4281
78335,6261
32091,4281
71634,4520
79749,6261
58953,6261
59053,6261
31895,4280
59902,4280
48510,6426
75565,6241
17626,6433
22757,6433
67903,10876
18201,6428
55177,6433
43107,6428
75737,6432
16432,6433
15921,6433
293,4267
18816,8824
32462,2136
12347,8824
31568,4267
67567,4278
65611,8824
61475,4278
44301,6139
20917,44
48160,4267
12760,8824
47336,12410
41370,4278
540,2365
1171,1557
13644,2413
67944,8824
1696,2413
39047,4278
62310,4278
46087,4278
18601,12410
39674,8824
27866,4267
51651,12410
28251,4278
19885,4278
17795,4267
64138,44
12677,8824
12234,6873
73557,12410
4251,44
40180,12410
42711,4267
18855,2413
22859,8824
84794,6300
82040,1665
14031,6421
40856,6300
41987,6423
72150,1180
2534,6423
75288,6421
83925,6421
80057,6423
56630,6423
40107,6423
19803,6423
67208,6300
16103,6423
49063,6421
5365,6300
63645,6261
54536,4283
66732,6261
47817,6423
77110,4282
43071,4280
56424,4282
71891,4282
9811,6261
41928,4283
41726,6261
16528,4282
23547,4282
61859,4521
62505,1665
8374,4282
49429,6423
46129,6261
14052,6261
71320,4283
43571,6261
64836,6261
16217,10
69224,6423
61536,6261
68170,4284
84720,4280
67061,6261
63196,4280
60397,4280
46613,4520
67380,4282
78780,4520
69993,1665
65704,6261
30380,6423
68840,6166
47223,5539
1836,6157
75739,6426
16485,6424
48031,6426
75813,562
11887,6421
40640,6423
50796,7339
71795,4292
79003,7340
78897,6261
48549,6735
78389,7340
65158,6426
58953,6261
22575,6261
40607,6022
53349,251
28309,4292
55406,4281
43051,6426
80608,4292
60928,4292
77868,4292
75164,6261
48146,6261
78495,4280
61782,6261
61605,4282
46411,6426
77310,4292
25729,6261
77892,4281
62682,4282
41719,4288
25538,4292
29066,7214
34286,562
68787,1665
46886,1665
2896,1665
78727,1665
72887,1665
72742,1665
57992,1665
63502,1665
54336,6736
73756,4521
50309,562
81993,1665
51529,1665
57253,562
83535,1665
67575,562
79938,1665
40593,6519
73210,6519
73476,1665
35472,562
48422,1665
51410,4288
62900,6519
13538,562
79661,562
79654,562
55409,1665
67595,4280
27952,562
31872,562
76886,1665
64287,6261
76960,6261
72844,6300
61843,6261
68266,1665
68740,6261
65034,4520
72930,4520
76381,1665
51713,1665
77457,1665
81338,6261
71969,6261
60859,6300
74710,1665
53625,4281
15550,4521
15857,6261
80423,6261
28112,6261
44297,6261
64064,2468
9390,10956
35781,5828
57622,10952
3461,1157
35938,10956
72407,10952
15705,2468
19475,10952
41947,10952
25742,8959
1584,367
72588,367
46139,1157
5630,1157
30151,1535
21313,1157
18777,1157
4625,1157
9671,1157
54026,1157
19559,2468
11020,2468
19981,2468
61950,1157
51180,4520
14163,1157
46180,4520
61587,6261
51504,4282
51511,1665
65032,4284
62237,4282
28227,4281
73583,4282
51015,7209
57863,4281
76500,1665
57664,7339
50692,531
80575,6736
60458,4282
56415,6261
38869,4288
62177,6261
75407,6735
78405,6261
78265,6736
58248,6736
30659,5166
17734,771
6475,4520
69291,6183
20038,6438
63076,4267
44412,4520
2723,2204
60083,6183
14311,8169
47348,4520
43884,4513
57294,6512
57245,7146
5976,4520
31260,4520
30319,4520
51258,1665
6142,4520
69287,4520
24350,4292
63271,1665
32165,6554
6725,4520
35519,5953
51486,5953
42195,1665
41449,1665
83468,5953
71305,4288
22984,5467
37493,5467
33672,5539
48631,4520
47364,6900
32897,6064
30635,4520
25269,6064
35025,5467
23414,6900
52456,6900
41180,6261
66337,6952
60354,6261
49190,856
57413,856
46812,6512
46802,6261
43339,6152
71315,6952
76359,856
7466,6426
38950,5467
81667,6261
68150,6183
74065,1665
74913,1665
66432,1665
59109,4280
47949,6261
68343,4281
67733,1665
84793,4520
50065,4281
83351,1665
75427,6261
30118,6421
73359,562
75175,6261
85410,6261
52777,4292
40784,4280
22093,4280
73675,6261
57858,4292
68156,6261
80247,1665
43385,6421
55106,6261
30056,5539
36557,6261
62922,6261
44000,6261
56738,6261
76951,6261
29067,6261
63086,6261
68251,6261
63142,6261
39291,6261
58254,6261
63278,6261
63554,4280
38533,4281
62570,4280
77724,6261
73359,562
31589,6261
69993,1665
66621,6450
68202,4283
26707,6426
77668,6508
18476,6450
82747,6426
79425,6426
3769,7867
46663,9687
75454,6281
13517,6281
5101,4585
13251,7867
11549,4279
29389,6139
32405,4539
38334,10875
26905,6139
22635,10881
3962,6281
5080,6318
19320,4437
5090,11449
77677,4283
73425,4280
85329,4280
4321,1101
81469,4284
20061,4284
74048,4520
49422,8169
73842,4520
40998,4284
71529,6261
68369,4521
44625,6261
74418,4521
77585,4281
77515,10717
37934,6249
59402,4281
73815,6261
68110,4284
68225,4288
62523,6261
54869,770
79642,4281
73064,6261
59333,4281
54239,770
81656,10717
83939,6261
43938,4284
34184,6561
35854,4284
7611,7814
70184,6261
5185,9787
46492,4284
47920,6261
14677,2955
22215,4284
50105,6261
76699,6261
64199,4281
68505,4281
30738,6421
65945,1665
77980,4281
55996,1535
68167,6261
81401,4281
79632,4281
85155,4281
62199,4520
2482,9689
36061,4282
26010,4526
79476,4526
57070,4526
66883,6554
75054,4526
10193,9689
8969,9689
37553,4282
45514,4282
62591,6251
56624,6251
42254,7184
43671,6250
68568,1665
45755,6251
56157,4283
7540,6251
20394,4312
20858,6250
15402,6250
23682,6251
55557,562
65751,562
51024,7980
31912,7980
82178,978
39241,7980
51757,7980
50694,7980
65744,7980
63652,978
23979,5779
52150,7980
18964,6736
57561,6342
32593,6735
9448,6735
27129,457
5240,6735
36012,6735
8131,4385
27561,4284
69681,4284
66875,6421
34950,4526
68276,1665
35079,6512
85029,4521
71432,4521
67674,1665
68293,6251
40598,4280
82872,6251
26207,6251
80566,6183
72030,6251
33001,4281
30989,6428
45721,4521
66832,6512
3320,1535
56725,4521
31311,6166
