iid_target,iid_neighbors,ratings
140707018,812035720,1
140707018,140707069,1
140707018,140707026,1
140707018,140707107,1
140707018,140707042,1
140707018,140707344,1
140707018,140707131,1
140707018,140707050,1
385480539,553477390,1
345313364,345295250,1
067173976X,671435604,1
553245244,553240455,1
553245244,553247239,1
553245244,553249940,1
553245244,553245821,1
553245244,553248936,1
553245244,553250442,1
553252992,553254308,1
553252992,553256459,1
553252992,553270060,1
553252992,553261134,1
553252992,553257285,1
553252992,553270648,1
553252992,553254715,1
553252992,553258168,1
553254308,553256459,1
553254308,553270060,1
553254308,553261134,1
553254308,553257285,1
553254308,553273590,1
553254308,553270648,1
553254308,553254715,1
553254308,553258168,1
553254308,055326866X,1
082176151X,821761080,1
082176151X,821761803,1
082176151X,821760424,1
082176151X,821759884,1
082176151X,821763172,1
553291068,055329105X,1
380815532,380815559,1
821764365,821757598,1
821764365,821767569,1
821764365,821760262,1
671707612,671617605,1
812531787,812500601,1
671737619,671637800,1
373288980,373288700,1
373288980,373288662,1
373288980,373288921,1
039914112X,399143130,1
037371081X,037370996X,1
771091087,771099916,1
440221463,440192463,1
380731606,380731592,1
553294008,553294032,1
553294008,055326849X,1
553294008,055325247X,1
140437843,3895080985,1
345439015,6512801,1
345435338,345450922,1
345435338,345449835,1
345435338,812967798,1
425104311,042513329X,1
425104311,425100022,1
751513660,316912360,1
880385634,880389079,1
880385634,880387173,1
451174968,525934154,1
449218422,671678566,1
399144498,425170411,1
64410382,64473554,1
1401201385,1401201369,1
812503775,812530438,1
812503775,812530411,1
812530438,812530411,1
552547573,440418496,1
1401201369,1401201407,1
786817879,786814934,1
312986734,312261721,1
446605344,446604798,1
446605344,446605352,1
380731231,380733390,1
312972962,312975007,1
312972962,312975015,1
380805197,380807890,1
380805197,380795558,1
380805197,380727757,1
380805197,380810484,1
380805197,038080736X,1
380805197,380807157,1
380805197,380813068,1
380805197,380820692,1
380805197,038081255X,1
380805197,380815508,1
886777402,886778018,1
671568663,671568582,1
812521501,812515560,1
671521489,671795678,1
671521489,067179566X,1
671521489,067177056X,1
671521489,671894536,1
671521489,671547798,1
671521489,671867296,1
671521489,671748084,1
671521489,671008870,1
671521489,671500147,1
671643363,671734318,1
671643363,671734288,1
590460994,059043280X,1
937295191,937295019,1
937295191,937295337,1
937295191,1562470795,1
937295191,937295450,1
553562606,553071769,1
743227530,743227506,1
425152545,425167739,1
1551669005,155166853X,1
449908445,034544003X,1
345458834,345446984,1
345458834,345446976,1
067943528X,679435301,1
067943528X,679435352,1
1853260177,185326122X,1
671787853,671787861,1
671787853,671039571,1
1853260606,1853260959,1
1853260606,185326010X,1
1853260606,1853260355,1
1853260606,1853260185,1
1853260606,1853260142,1
486275442,486266877,1
486275442,486272737,1
486275442,486287297,1
486275442,486282406,1
486275442,486282228,1
486275442,486266869,1
486275442,486280578,1
486275442,486287491,1
486275442,486268772,1
486275442,486268721,1
486275442,486287734,1
486275442,486268632,1
486275442,486287262,1
486275442,486282082,1
486275442,486282015,1
486275442,048628512X,1
486275442,048626873X,1
486275442,486277887,1
486275442,486268675,1
486293084,048629093X,1
486293084,486290638,1
486293084,486290271,1
486293084,486295060,1
486293084,486292460,1
486293084,486290301,1
486293084,486295559,1
486293084,486404293,1
486293084,048629823X,1
486293084,486414132,1
486293084,486406520,1
486293084,486299287,1
486293084,486414086,1
486293084,486400786,1
486293084,048640109X,1
486293084,486290972,1
486293084,048629109X,1
486293084,486411109,1
486293084,486295834,1
486293084,486296024,1
486293084,486400603,1
486293084,486411192,1
486293084,486414264,1
140319654,140342133,1
380728052,380728044,1
553486128,553493388,1
684845164,684854465,1
307215938,307215423,1
307215938,030721589X,1
307215938,307215881,1
307215938,307215520,1
307215938,307215962,1
1573229547,1573222089,1
380807890,380795558,1
380807890,380727757,1
380807890,380810484,1
380807890,038080736X,1
380807890,380807157,1
380807890,380813068,1
380807890,380820692,1
380807890,038081255X,1
380807890,380815508,1
671532766,671532855,1
684839547,552996963,1
671529471,067152948X,1
671529471,671529447,1
60933585,60185678,1
312272189,312288573,1
515108952,515113050,1
373290721,373289189,1
373290721,373289790,1
373290721,373290527,1
373290721,373289472,1
373290721,373290586,1
373482590,373482612,1
821729128,821726994,1
373835973,373836007,1
373835973,373836015,1
373835973,373835981,1
014011369X,312241356,1
014011369X,312009941,1
671013963,671013955,1
671013963,671020366,1
671013963,671020374,1
671013963,671013971,1
671013963,671019783,1
671013963,671042432,1
671013963,671042394,1
671013963,671042408,1
671013963,067101398X,1
671013963,743418581,1
671013963,671020803,1
671013963,671042386,1
140620311,140621539,1
140620311,140621342,1
140620311,140620907,1
140620311,140621032,1
140620311,140621067,1
140620311,014062077X,1
140620311,140621318,1
140620311,140620176,1
140620311,140620761,1
140620311,140620591,1
140620311,140620265,1
140620311,014062063X,1
140620311,140620834,1
140620311,140621423,1
140620311,140621601,1
140620311,014062144X,1
140620311,140620230,1
140620311,140620621,1
140620311,140620192,1
140620311,140621490,1
140620311,140620915,1
140620311,140621210,1
140620311,140621040,1
140620311,140621105,1
140620311,140621628,1
140620311,140621482,1
140620311,140621202,1
60528095,385336004,1
373691416,373691378,1
373691416,373259557,1
373691416,373259476,1
451209362,451204824,1
140103112,140282599,1
590026356,590693301,1
307215423,030721589X,1
307215423,307215881,1
307215423,307215520,1
307215423,307215962,1
345400437,345388186,1
373168543,373167997,1
373168543,373166893,1
373168543,373167059,1
084310676X,843115661,1
084310676X,843103116,1
394528956,394500156,1
887306403,088730687X,1
60917059,60160772,1
067178546X,743418220,1
425175103,425180913,1
671035584,671035576,1
425067815,425099229,1
425067815,312981678,1
590455753,590477560,1
590455753,059047118X,1
1859846793,185984457X,1
140440240,140445560,1
140440240,140445927,1
140440240,140434011,1
140440240,014017897X,1
375755195,375503803,1
440166462,553246046,1
399146164,039914143X,1
399135995,399137149,1
034538699X,345387015,1
399147799,399144331,1
804107688,804109125,1
679431748,60976624,1
140621539,140621342,1
140621539,140620907,1
140621539,140621032,1
140621539,140621067,1
140621539,014062077X,1
140621539,140621318,1
140621539,140620176,1
140621539,140620761,1
140621539,140620591,1
140621539,140620265,1
140621539,014062063X,1
140621539,140620834,1
140621539,140621423,1
140621539,140621601,1
140621539,014062144X,1
140621539,140620230,1
140621539,140620621,1
140621539,140620192,1
140621539,140621490,1
140621539,140620915,1
140621539,140621210,1
140621539,140621040,1
140621539,140621105,1
140621539,140621628,1
140621539,140621482,1
140621539,140621202,1
425173895,425175464,1
425173895,425130266,1
689711735,689300727,1
140621342,140620907,1
140621342,140621032,1
140621342,140621067,1
140621342,014062077X,1
140621342,140621318,1
140621342,140620176,1
140621342,140620761,1
140621342,140620591,1
140621342,140620265,1
140621342,014062063X,1
140621342,140620834,1
140621342,140621423,1
140621342,140621601,1
140621342,014062144X,1
140621342,140620230,1
140621342,140620621,1
140621342,140620192,1
140621342,140621490,1
140621342,140620915,1
140621342,140621210,1
140621342,140621040,1
140621342,140621105,1
140621342,140621628,1
140621342,140621482,1
140621342,140621202,1
804101515,399131868,1
140238212,812523369,1
871137119,385493703,1
067946333X,679783504,1
679735666,394573358,1
345434765,345408039,1
670032549,670032573,1
670032549,670032557,1
684816121,2841871991,1
141185066,141185104,1
141185066,141182431,1
446517259,446601993,1
449210189,449204758,1
446403385,446607134,1
446403385,446612049,1
446403385,804111022,1
446403385,446606014,1
446403385,446608289,1
446403385,446403393,1
446403385,446606987,1
446607134,446612049,1
446607134,804111022,1
446607134,446606014,1
446607134,446608289,1
446607134,446403393,1
446607134,892966750,1
446607134,446606987,1
446607134,446609196,1
553277766,553277804,1
553277766,553249851,1
553239317,553278193,1
340786051,340745983,1
61094471,60930004,1
068814988X,671020994,1
671735799,067189952X,1
449224449,449133583,1
515121487,515123463,1
515121487,515125512,1
515121487,515124451,1
694516201,006105223X,1
553273310,553239031,1
330488570,142000213,1
440204488,440205867,1
312082622,312950675,1
671026798,067102678X,1
156027402,151007217,1
694517798,61096237,1
440218039,440225833,1
440218039,440215730,1
877285160,877283346,1
380703858,688102212,1
380703858,688102204,1
380707616,688087361,1
553277774,804114900,1
671663208,671643908,1
312974205,312960948,1
312974205,312963971,1
679779116,067976853X,1
393966356,393964817,1
345366204,345366212,1
375713123,375700889,1
373291957,373291639,1
553095153,553095889,1
553213016,553213008,1
553213016,553213059,1
553213016,553213024,1
553213016,553213075,1
553213016,553213067,1
553213016,553212958,1
553213016,553213040,1
553570498,553567624,1
553570498,553570684,1
553570498,553570242,1
553570498,553566407,1
553567624,553570684,1
553567624,553570242,1
553567624,553566407,1
553566377,553566350,1
553566350,553298585,1
553566350,553298550,1
553298585,553298550,1
553240455,553247239,1
553240455,553249940,1
553240455,553245821,1
553240455,553248936,1
553240455,553250442,1
553256459,553270060,1
553256459,553261134,1
553256459,553257285,1
553256459,553270648,1
553256459,553254715,1
553256459,553258168,1
226469522,226469360,1
448095424,448095416,1
448095173,448095564,1
448095173,448095556,1
077109860X,771099525,1
077109860X,771099975,1
077109860X,771089554,1
077109860X,771099606,1
077109860X,771099959,1
226500624,226500616,1
451186044,451408667,1
425151379,425162397,1
425151379,425174085,1
425151379,425179176,1
786866039,786885181,1
679442626,679776141,1
609600923,609805339,1
140707077,140707069,1
140707077,140707026,1
140707077,140707107,1
140707077,140707042,1
140707077,140707344,1
140707077,140707131,1
140707077,140707050,1
618260285,618129081,1
618260285,395272211,1
618260285,618260277,1
618260285,618260269,1
618260285,618153993,1
067165876X,671688073,1
3257232608,3257233396,1
670857831,140241930,1
441004229,425061701,1
425061701,553256610,1
671529595,671894315,1
689814763,689814313,1
689814763,689823843,1
689814763,689814321,1
380708957,674287509,1
1572971800,1572972475,1
1572971800,1572971142,1
1572972475,1572971142,1
140187448,140281622,1
140187448,140232028,1
553158244,055315656X,1
553158244,553275607,1
553158244,553156551,1
553158244,553155385,1
553158244,553154753,1
055315656X,553156551,1
055315656X,553154753,1
553154745,553281569,1
553154745,553155318,1
553154745,553155385,1
590435671,590420046,1
590435671,590339508,1
590435671,590407481,1
590435671,590437224,1
590435671,590436600,1
590435671,590436597,1
590442406,590435752,1
590442406,059044963X,1
590442406,590442392,1
590417827,590442643,1
590417827,590417843,1
590417827,590417835,1
590417827,590417819,1
590417827,590426729,1
590417827,590426923,1
590417827,590426710,1
590202995,590471368,1
590202995,590460153,1
590202995,590250809,1
590202995,590476890,1
590471368,590460153,1
590471368,590250809,1
590471368,590476890,1
590460153,590250809,1
590460153,590476890,1
345459199,345440641,1
345459199,345444094,1
345459199,345444108,1
812531019,812531108,1
553239724,553276697,1
553239724,553250345,1
671007939,671028405,1
671007939,671529366,1
671007939,671568973,1
671007939,671002392,1
671007939,671007289,1
671007939,671567810,1
553239694,553250337,1
553239694,553243586,1
553239694,553239384,1
821766325,821751875,1
1853260290,451526082,1
590432036,590415492,1
451175816,880299010,1
451175816,453007864,1
451175816,893757829,1
451175816,014017186X,1
590449044,590460145,1
590449044,590456407,1
688169724,688155170,1
380813173,380819376,1
380813173,380816822,1
380813173,380820692,1
380813173,380818531,1
380813173,380812568,1
380813173,038081255X,1
3442415578,3442416256,1
3442415578,3442421322,1
3442415578,3442416310,1
3442415578,3442415519,1
3442415578,344241539X,1
3442415578,3442415438,1
60936436,6485200,1
312254997,805053085,1
140430172,553211021,1
140430172,451523512,1
413531309,60533986,1
413531309,380704307,1
394810112,553244787,1
140258582,140258612,1
140258582,140258566,1
140258582,140258604,1
140258612,140258566,1
140258612,140258604,1
515056952,515057266,1
140620435,140434747,1
140620435,192829890,1
751519782,316876712,1
141182539,2070368998,1
140620907,140621032,1
140620907,140621067,1
140620907,014062077X,1
140620907,140621318,1
140620907,140620176,1
140620907,140620761,1
140620907,140620591,1
140620907,140620265,1
140620907,014062063X,1
140620907,140620834,1
140620907,140621423,1
140620907,140621601,1
140620907,014062144X,1
140620907,140620230,1
140620907,140620621,1
140620907,140620192,1
140620907,140621490,1
140620907,140620915,1
140620907,140621210,1
140620907,140621040,1
140620907,140621105,1
140620907,140621628,1
140620907,140621482,1
140620907,140621202,1
140621032,140621067,1
140621032,014062077X,1
140621032,140621318,1
140621032,140620176,1
140621032,140620761,1
140621032,140620591,1
140621032,140620265,1
140621032,014062063X,1
140621032,140620834,1
140621032,140621423,1
140621032,140621601,1
140621032,014062144X,1
140621032,140620230,1
140621032,140620621,1
140621032,140620192,1
140621032,140621490,1
140621032,140620915,1
140621032,140621210,1
140621032,140621040,1
140621032,140621105,1
140621032,140621628,1
140621032,140621482,1
140621032,140621202,1
425175472,425173739,1
486266877,486272737,1
486266877,486287297,1
486266877,486282406,1
486266877,486282228,1
486266877,486266869,1
486266877,486280578,1
486266877,486287491,1
486266877,486268772,1
486266877,486268721,1
486266877,486287734,1
486266877,486268632,1
486266877,486287262,1
486266877,486282082,1
486266877,486282015,1
486266877,048628512X,1
486266877,048626873X,1
486266877,486277887,1
486266877,486268675,1
553250728,553253778,1
553380966,553565273,1
553382160,051709293X,1
1878825046,1878825038,1
671722719,671543105,1
812505085,590445014,1
055324552X,055327788X,1
451518012,451519000,1
425119661,042512214X,1
451180216,525936807,1
60920718,60156732,1
452264715,684848287,1
689817517,688166776,1
875421318,875421210,1
590520938,590521012,1
141303778,670884081,1
3499223155,3499228440,1
812522397,031286860X,1
671692674,671746723,1
451171926,525934189,1
821775006,821775995,1
821775006,821774549,1
821775006,821774948,1
821775006,821769251,1
